1,"トヨタ自動車",710
2,"ホンダ",697
3,"日産自動車",627
4,"富士重工業",585
5,"ダイハツ工業",583
6,"いすゞ自動車",581
7,"マツダ",571
8,"UDトラックス",567
9,"三菱自動車工業",543
10,"日野自動車",534
11,"スズキ",513
