1,"住友重機械工業",740
2,"クボタ",728
3,"三菱重工業",726
4,"古河機械金属",681
5,"コマツ",670
6,"日工",660
7,"ＩＨＩ運搬機械",651
8,"豊田自動織機",643
9,"日立建機",615
10,"アイチコーポレーション",584
11,"ワキタ",578
12,"新明和工業",555
13,"極東開発工業",550
14,"鉱研工業",549
15,"神戸製鋼所",528
