1,"三井海洋開発",900
2,"栗田工業",814
3,"ダイコク電機",794
4,"巴工業",786
5,"SANKYO",786
6,"住友重機械工業",740
7,"セガサミーホールディングス",734
8,"クボタ",728
9,"三菱重工業",726
10,"神鋼環境ソリューション",723
11,"三菱化工機",714
12,"ハーモニック・ドライブ・システムズ",708
13,"月島機械",706
14,"タクマ",702
15,"オイレス工業",695
