1,"ファナック",814
2,"安川電機",675
3,"ブラザー工業",646
4,"日立工機",640
5,"ジェイテクト",638
6,"日本製鋼所",619
7,"旭ダイヤモンド工業",614
8,"マキタ",609
9,"オーエム製作所",605
10,"森精機製作所",597
11,"アマダ",590
12,"スター精密",587
13,"富士機械製造",543
14,"西部電機",537
15,"ディスコ",5337
