1,"電通",1118
2,"博報堂DYHD",994
3,"アサツーディ・ケイ",743
4,"プラップジャパン",630
5,"ゲンダイエージェンシー",584
6,"サイバーエージェント",577
7,"共同ピーアール",548
8,"バリューコマース",528
9,"セプテーニ・ホールディングス",504
10,"オプト",501
11,"セーラー広告",501
12,"デジタル・アドバタイジング・コンソーシ",489
13,"e-まちタウン",475
14,"ファンコミュニケーションズ",460
15,"アイレップ",445
16,"GMOアドパートナーズ",439
17,"クイック",432
18,"インサイト",420
19,"アドウェイズ",417
20,"サイネックス",389
21,"アキナジスタ",388
22,"中広",350
23,"アドバックス",312
