1,"商船三井",1112
2,"共栄タンカー",964
3,"飯野海運",945
4,"日本郵船",943
5,"東京汽船",898
6,"川崎汽船",886
7,"乾汽船",856
8,"新和海運",814
9,"玉井商船",814
10,"東栄リーファーライン",801
