1,"三井不動産",1103
2,"ランドビジネス",1097
3,"三菱地所",1095
4,"野村不動産HD",1006
5,"東京建物",998
6,"東急不動産",954
7,"サンケイビル",910
8,"平和不動産",908
9,"ダイビル",902
10,"大東建託",896
11,"ケネディクス",893
12,"東京流通センター",883
13,"すてきナイスグループ",859
14,"サンシャインシティ",847
15,"エヌ・ティ・ティ都市開発",826
