1,"ベネッセホールディングス",919
2,"学研ホールディングス",867
3,"公文教育研究会",772
4,"ナガセ",659
5,"リソー教育",628
6,"TAC",591
7,"市進ホールディングス",575
8,"ステップ",574
9,"ウィザス",515
10,"アップ",510
11,"ビジネス・ブレークスルー",508
12,"明光ネットワークジャパン",487
13,"アルク",487
14,"東京個別指導学院",480
15,"早稲田アカデミー",473
16,"栄光",471
17,"ヒューマンホールディングス",460
18,"幼児活動研究会",457
19,"学究社",455
20,"城南進学研究社",445
21,"京進",443
22,"進学会",441
23,"ワオ・コーポレーション",438
24,"秀英予備校",423
25,"GABA",422
26,"昴",415
27,"エス・サイエンス",397
28,"クリップコーポレーション",382
29,"成学社",379
30,"JPホールディングス",320
