1,"OUGホールディングス",946
2,"日本ライフライン",848
3,"岩谷産業",842
4,"伊藤忠エネクス",841
5,"稲畑産業",841
6,"長瀬産業",823
7,"住金物産",818
8,"阪和興業",811
9,"西華産業",807
10,"岡谷鋼機",803
11,"JFE商事ホールディングス",791
12,"キヤノンマーケティングジャパン",784
13,"バイタルケーエスケー・HD",777
14,"極東貿易",771
15,"シナネン",757
16,"蝶理",756
17,"日立ハイテクノロジーズ",753
