1,"デンソー",714
2,"八千代工業",653
3,"トヨタ車体",645
4,"豊田自動織機",643
5,"カルソニックカンセイ",639
6,"ジェイテクト",638
7,"日本精工",631
8,"関東自動車工業",629
9,"ユタカ技研",626
10,"曙ブレーキ工業",625
11,"カーメイト",612
12,"テイ・エス テック",609
13,"プレス工業",609
14,"豊田合成",601
15,"ＮＴＮ",595
