1,"シティグループ・ジャパンHD",1620
2,"アストマックス",1358
3,"野村HD",1060
4,"岡三証券グループ",941
5,"日本証券金融",919
6,"マネックスグループ",914
7,"東海東京フィナンシャル・HD",900
8,"黒川木徳フィナンシャルHD",846
9,"スパークス・グループ",792
10,"三菱UFJ証券HD",785
11,"極東証券",780
12,"みずほ証券",761
13,"大和証券キャピタル・マーケッツ",758
14,"大和証券グループ本社",747
15,"ウツミ屋証券",726
