1,"ユニ・チャーム",811
2,"ツムラ",784
3,"花王",772
4,"ユニ・チャームペットケア",748
5,"アース製薬",683
6,"小林製薬",677
7,"ライオン",663
8,"ロート製薬",646
9,"エステー",614
10,"フマキラー",568
11,"ピジョン",463
