1,"インフォコム",733
2,"グリー",705
3,"サミーネットワークス",684
4,"フェイス",677
5,"インデックス・HD",665
6,"オリコン",633
7,"イマジニア",632
8,"ディー・エヌ・エー",621
9,"ソケッツ",587
10,"エムティーアイ",585
11,"ウェザーニューズ",564
12,"日本エンタープライズ",552
13,"テレビ東京ブロードバンド",539
14,"ドワンゴ",538
15,"コムシード",532
