1,"サイゼリヤ",585
2,"ココスジャパン",529
3,"木曽路",527
4,"ロイヤルホールディングス",526
5,"あみやき亭",506
6,"サトレストランシステムズ",496
7,"サンデーサン",482
8,"ブロンコビリー",480
9,"どん",479
10,"不二家",464
