1,"横浜高速鉄道",814
2,"東京地下鉄",790
3,"阪急阪神HD",787
4,"西武ホールディングス",780
5,"関西高速鉄道",769
6,"京王電鉄",768
7,"小田急電鉄",750
8,"相鉄ホールディングス",749
9,"京成電鉄",741
10,"JR東海",740
11,"東京急行電鉄",738
12,"新京成電鉄",725
13,"京浜急行電鉄",702
14,"ＪＲ東日本",692
15,"ＪＲ西日本",684
