1,"東洋経済新報社",1146
2,"角川グループHD",1058
3,"ベネッセディングス",919
4,"学研ホールディングス",867
5,"幻冬舎",832
6,"SEHD・アンド・インキュベーションズ",687
7,"ぴあ",664
8,"中央経済社",643
9,"プロトコーポレーション",640
10,"学校図書",618
11,"インプレスホールディングス",610
12,"セブンシーズホールディングス",568
13,"アルバイトタイムス",555
14,"昭文社",543
15,"文溪堂",528
16,"ゼンリン",515
17,"タウンニュース社",478
18,"CHINTAI",470
19,"スターツ出版",466
20,"ぱど",460
21,"クイック",432
22,"地域新聞社",425
23,"キャリアデザインセンター",389
24,"サイネックス",389
25,"KG情報",345
